12783,Use on a Ring of Wealth to imbue the ring.
12785,A mysteriously imbued lucky ring.
12786,Use on a Magic shortbow to imbue the bow.
12788,"Short and magical, but still effective."
12789,Protects your clue scroll if you die.
12791,You can store runes in here.
12792,A box of empty nests.
12793,A box of nests containing seeds.
12794,A box of nests containing rings.
12795,It's a beautiful and slightly magical stick.
12796,It's a beautiful and slightly magical stick.
12797,"If rocks could feel fear, they'd fear this while admiring its beauty."
12798,Makes a steam battlestaff or mystic steam staff more beautiful.
12800,Makes a dragon pickaxe more beautiful.
12802,Makes a malediction or odium ward more beautiful.
12804,"After a terrible battle, Saradomin wept over the wounds of his faithful Zilyana."
12806,"An ancient, evil and beautiful shield forged by Volcanic heat."
12807,"An ancient, evil and beautiful shield forged by Volcanic heat."
12808,"The blade of an Icyene, blessed with a tear from Saradomin himself."
12809,"The blade of an Icyene, blessed with a tear from Saradomin himself."
12810,For just a rather very independent scaper.
12811,Take it off and what are you?
12812,Take it off and what are you?
12813,For just a rather very independent scaper.
12814,Take it off and what are you?
12815,Take it off and what are you?
12816,Isn't so annoying when in pet form.
12817,An ethereal shield with an elysian sigil attached to it.
12819,A sigil in the shape of an elysian symbol.
12821,An ethereal shield with a spectral sigil attached to it.
12823,A sigil in the shape of a spectral symbol.
12825,An ethereal shield with an arcane sigil attached to it.
12827,A sigil in the shape of an arcane symbol.
12829,An ethereal shield.
12831,An ethereal shield that has been blessed with holy powers.
12833,A bottle of holy elixir.
12835,The gift that keeps on giving!
12836,Surely this holds many a dark tale!
12837,Some of the Reaper's garb.
12838,Someone's last will and testament.
12839,A tasty treat for Growler.
12840,What posseses me to carry these things around?
12841,"No matter how I turn it, the sand doesn't seem to move."
12842,Used to sharpen the blade on a scythe.
12843,That's gross. Why am I carrying it around?
12844,A 'voice of doom' potion used to deepen your voice.
12845,"Allows me to imitate the bringer of doom, the stealer of souls, the eternal end..."
12846,Unlocks the level 85 Teleport to Target spell.
12848,Its power should not be taken for granited.
12849,"A strong clamp, used for hardening granite maul blocks."
12851,Heirloom of an ancient family of Morytania.
12853,Heirloom of an ancient and extinct family of Morytania.
12854,A handy sack of supplies for repairing the Flamtaer Temple at Mort'ton.
12855,"Go forth, bold and proud."
12856,"Lurk in the shadows, a lone wolf defeater."
12857,A pack containing 100 vials of olive oil.
12859,A pack containing 100 newt eyes.
12861,It's out of date.
12862,It's out of date.
12863,A set containing the four parts of the Dwarf Multicannon.
12865,"A set containing a green dragonhide body, chaps and vambraces."
12867,"A set containing a blue dragonhide body, chaps and vambraces."
12869,"A set containing a red dragonhide body, chaps and vambraces."
12871,"A set containing a black dragonhide body, chaps and vambraces."
12873,"A set containing a Guthan's helm, chainskirt, platebody and warspear."
12875,"A set containing a Verac's helm, plateskirt, brassard and flail."
12877,"A set containing a Dharok's helm, platelegs, platebody and greataxe."
12879,"A set containing a Torag's helm, platelegs, platebody and hammers."
12881,"A set containing an Ahrim's hood, robetop, robeskirt and staff."
12883,"A set containing a Karil's coif, leatherskirt, leathertop and crossbow."
12885,It's just a jar of sand.
12887,Gets your head into the holiday mood.
12888,Apparently you can still fit down the chimney in this.
12889,Christmas stockings aren't just for hanging by the fireplace.
12890,These let Santa distribute gifts without catching germs from the recipients.
12891,Designed to minimise damage to rooftops when disembarking from a sleigh.
12892,He sees you when you're sleeping.
12893,Keeps your bones warm.
12894,Keeps your bones warm.
12895,Keeps the coal-dust off.
12896,Definitely no jingle-bells on these boots.
12897,This can be used on a coal mining site to get lumps of coal.
12898,Full of coal lumps for Anti-Santa.
12899,A toxic weapon from the deep.
12900,"It needs to be charged with death runes, chaos runes, fire runes and Zulrah's scales."
12902,It needs to be charged with Zulrah's scales.
12904,"A ghastly weapon with evil origins, with a toxic fang attached."
12905,4 doses of antivenom potion.
12907,3 doses of antivenom potion.
12909,2 doses of antivenom potion.
12911,1 dose of antivenom potion.
12913,4 doses of super antivenom potion.
12915,3 doses of super antivenom potion.
12917,2 doses of super antivenom potion.
12919,1 dose of super antivenom potion.
12921,A slithering serpent spawn of Zulrah.
12922,Maybe you could use a chisel to fletch this into a blowpipe.
12924,Fires darts while coating them with venom.
12926,Fires darts while coating them with venom.
12927,Maybe you could use a chisel to craft this into a helmet.
12929,Needs to be charged with Zulrah's scales.
12931,"Protects the wearer from poison and venom, and helps envenom monsters."
12932,This can be attached to a Staff of the Dead or a Trident of the Seas.
12934,Flakes of toxic snakeskin.
12935,It's clearly been somewhere very damp.
12936,This is my Swamp!
12938,Teleports you to Zul-Andra.
12939,A slithering serpent spawn of Zulrah.
12940,A slithering serpent spawn of Zulrah.
12954,A defensive weapon.
12955,Contains free items to help you on your way!
12956,It looks like a cow's body.
12957,It looks like a cow's legs.
12958,It looks like a cow's hoofs.
12959,It looks like a cow's hoofs.
12960,"A set containing a full helm, platebody, legs and kiteshield."
12962,"A set containing a full helm, platebody, skirt and kiteshield."
12964,"A set containing a full helm, platebody, legs and kiteshield."
12966,"A set containing a full helm, platebody, skirt and kiteshield."
12968,"A set containing a full helm, platebody, legs and kiteshield."
12970,"A set containing a full helm, platebody, skirt and kiteshield."
12972,"A set containing a full helm, platebody, legs and kiteshield."
12974,"A set containing a full helm, platebody, skirt and kiteshield."
12976,"A set containing a full helm, platebody, legs and kiteshield."
12978,"A set containing a full helm, platebody, skirt and kiteshield."
12980,"A set containing a full helm, platebody, legs and kiteshield."
12982,"A set containing a full helm, platebody, skirt and kiteshield."
12984,"A set containing a full helm, platebody, legs and kiteshield."
12986,"A set containing a full helm, platebody, skirt and kiteshield."
12988,"A set containing a full helm, platebody, legs and kiteshield."
12990,"A set containing a full helm, platebody, skirt and kiteshield."
12992,"A set containing a full helm, platebody, legs and kiteshield."
12994,"A set containing a full helm, platebody, skirt and kiteshield."
12996,"A set containing a full helm, platebody, legs and kiteshield."
12998,"A set containing a full helm, platebody, skirt and kiteshield."
13000,"A set containing a full helm, platebody, legs and kiteshield."
13002,"A set containing a full helm, platebody, skirt and kiteshield."
13004,"A set containing a full helm, platebody, legs and kiteshield."
13006,"A set containing a full helm, platebody, skirt and kiteshield."
13008,"A set containing a full helm, platebody, legs and kiteshield."
13010,"A set containing a full helm, platebody, skirt and kiteshield."
13012,"A set containing a full helm, platebody, legs and kiteshield."
13014,"A set containing a full helm, platebody, skirt and kiteshield."
13016,"A set containing a full helm, platebody, legs and kiteshield."
13018,"A set containing a full helm, platebody, skirt and kiteshield."
13020,"A set containing a full helm, platebody, legs and kiteshield."
13022,"A set containing a full helm, platebody, skirt and kiteshield."
13024,"A set containing a full helm, platebody, legs and kiteshield."
13026,"A set containing a full helm, platebody, skirt and kiteshield."
13028,"A set containing a full helm, platebody, legs and kiteshield."
13030,"A set containing a full helm, platebody, skirt and kiteshield."
13032,"A set containing a full helm, platebody, legs and kiteshield."
13034,"A set containing a full helm, platebody, skirt and kiteshield."
13036,"A set containing a full helm, platebody, legs and kiteshield."
13038,"A set containing a full helm, platebody, skirt and kiteshield."
13040,"A set containing a full helm, platebody, legs and kiteshield."
13042,"A set containing a full helm, platebody, skirt and kiteshield."
13044,"A set containing a full helm, platebody, legs and kiteshield."
13046,"A set containing a full helm, platebody, skirt and kiteshield."
13048,"A set containing a full helm, platebody, legs and kiteshield."
13050,"A set containing a full helm, platebody, skirt and kiteshield."
13052,"A set containing a full helm, platebody, legs and kiteshield."
13054,"A set containing a full helm, platebody, skirt and kiteshield."
13056,"A set containing a full helm, platebody, legs and kiteshield."
13058,"A set containing a full helm, platebody, skirt and kiteshield."
13060,"A set containing a full helm, platebody, legs and kiteshield."
13062,"A set containing a full helm, platebody, skirt and kiteshield."
13064,"A set containing 4-dose vials of Attack, Strength and Defence potions."
13066,"A set containing 4-dose vials of Super Attack, Super Strength and Super Defence potions."
13068,The cape worn by only the most experienced adventurers.
13069,The cape worn by only the most elite and experienced adventurers.
13070,Achievement diary cape hood.
13071,"A small boisterous bird, a delicacy for ogres."
13072,Superior torso armour from the order of the Void Knights.
13073,Superior leg armour from the order of the Void Knights.
13074,An ancient and powerful sceptre.
13075,An ancient and powerful sceptre.
13076,An ancient and powerful sceptre.
13077,An ancient and powerful sceptre.
13078,An ancient and powerful sceptre.
13079,This will teleport me to the Fremennik province when I play it.
13080,A nice sturdy pike.
13081,A nice sturdy pike.
13082,A nice sturdy pike.
13083,A nice sturdy pike.
13084,A nice sturdy pike.
13085,A nice sturdy pike.
13086,A nice sturdy pike.
13087,A nice sturdy pike.
13088,A nice sturdy pike.
13089,A nice sturdy pike.
13090,A nice sturdy pike.
13091,A nice sturdy pike.
13092,A nice sturdy pike.
13093,A nice sturdy pike.
13094,A nice sturdy pike.
13095,A nice sturdy pike.
13096,A nice sturdy pike.
13097,A nice sturdy pike.
13098,A nice sturdy pike.
13099,A nice sturdy pike.
13100,A nice sturdy pike.
13101,A nice sturdy pike.
13102,An enchanted teleportation crystal.
13103,A pair of gloves from Karamja.
13104,Varrock smithing armour.
13105,Varrock smithing armour.
13106,Varrock smithing armour.
13107,Varrock smithing armour.
13108,A razor sharp sword.
13109,A razor sharp sword.
13110,A razor sharp sword.
13111,A razor sharp sword.
13112,Very sturdy leather greeves.
13113,Armoured greaves adorned with the crest of Morytania.
13114,Platelegs adorned with the crest of Morytania.
13115,Platelegs adorned with the crest of Morytania.
13116,Crushes bones.
13117,A shield from Falador.
13118,A shield from Falador.
13119,A shield from Falador.
13120,An elite shield from Falador.
13121,A shadowy Ardougne cloak.
13122,A shadowy Ardougne cloak.
13123,A shadowy Ardougne cloak.
13124,A shadowy Ardougne cloak.
13125,A Lumbridge explorer's ring.
13126,A Lumbridge explorer's ring.
13127,A Lumbridge explorer's ring.
13128,A Lumbridge explorer's ring.
13129,Sturdy boots for northern winters.
13130,Sturdy boots for northern winters.
13131,Sturdy boots for northern winters.
13132,Sturdy boots for northern winters.
13133,A heart shaped amulet containing sand.
13134,A heart shaped amulet containing sand.
13135,A heart shaped amulet containing sand.
13136,A heart shaped amulet containing sand.
13137,A hat with a jewelled eye upon it.
13138,A helm with a jewelled eye upon it.
13139,A helm with a jewelled eye upon it.
13140,A full helm with a jewelled eye upon it.
13141,A mysterious crystal banner.
13142,A mysterious crystal banner.
13143,A mysterious crystal banner.
13144,A mysterious crystal banner.
13145,I wonder what happens if I rub it...
13146,I wonder what happens if I rub it...
13147,I wonder what happens if I rub it...
13148,I wonder what happens if I rub it...
13149,A set containing the four pages of Saradomin's Holy Book.
13151,A set containing the four pages of Zamorak's Unholy Book.
13153,A set containing the four pages of Guthix's Book of Balance.
13155,A set containing the four pages of Bandos' Book of War.
13157,A set containing the four pages of Armadyl's Book of Law.
13159,A set containing the four pages of the Ancient Book of Darkness.
13161,"A set containing a Zamorak dragonhide coif, body, chaps and vambraces."
13163,"A set containing a Saradomin dragonhide coif, body, chaps and vambraces."
13165,"A set containing a Guthix dragonhide coif, body, chaps and vambraces."
13167,"A set containing a Bandos dragonhide coif, body, chaps and bracers."
13169,"A set containing an Armadyl dragonhide coif, body, chaps and bracers."
13171,"A set containing an ancient dragonhide coif, body, chaps and bracers."
13173,"A set containing red, yellow, blue, purple, green and white partyhats."
13175,"A set containing red, green and blue Halloween masks."
13177,Vacuum proof.
13178,I wouldn't want to eat his Porridge.
13179,Only the true lord & king of the lands can lift his burden.
13180,Only the true lord & king of the lands can lift his burden.
13181,A scuttling little scorpion with an incredibly vicious tail.
13182,Bigger and softer than a rabbit's foot necklace.
13183,Needs ammunition.
13184,It's loaded with explosive rounds only.
13185,Choc 'n' load!
13186,Might explode if it hits the ground hard enough.
13187,A heavy package I must deliver for Little Mo.
13188,A pair of familiar looking claws.
13190,This bond can be redeemed for membership.
13192,This bond can be redeemed for membership. It can be made tradeable again through the membership bonds interface.
13193,A pack containing 100 bone crossbow bolts.
13195,Ball taken!
13196,Needs to be charged with Zulrah's scales.
13197,"Protects the wearer from poison and venom, and helps envenom monsters."
13198,Needs to be charged with Zulrah's scales.
13199,"Protects the wearer from poison and venom, and helps envenom monsters."
13200,Triggers mutation in a serpentine helm.
13201,Triggers mutation in a serpentine helm.
13202,An ancient ring said to bring you closer to the Gods.
13203,A shining mask of balance.
13204,"Use it on a banker or bankbooth to exchange it for 1,000 coins per token."
13205,A disconcertingly rotten egg.
13206,null
13211,null
13215,A tiger toy.
13216,A lion toy.
13217,A snow leopard toy.
13218,An amur leopard toy.
13219,null
13221,The cape worn by music aficionados.
13222,The cape worn by music aficionados.
13223,Music cape hood.
13224,null
13225,This is not going to hurt... but it might tickle.
13226,A sack for storing grimy herbs.
13227,A powerful crystal of magic.
13229,A powerful crystal of flight.
13231,A powerful crystal of strength.
13233,A smouldering stone from the depths of Hell.
13235,A pair of upgraded infinity boots.
13237,A pair of upgraded ranger boots.
13239,A pair of upgraded dragon boots.
13241,"A very powerful, fiery hatchet."
13242,"A very powerful, fiery hatchet."
13243,"A very powerful, fiery pickaxe."
13244,"A very powerful, fiery pickaxe."
13245,This may be of use for a certain person.
13247,A fiery little pup!
13248,Nobody knows what this is for.
13249,Teleports you to the Key Master.
13250,A pack containing 100 filled plant pots.
13252,A pack containing 100 sacks.
13254,A pack containing 100 baskets.
13256,The starlight enlightens your mind to dispel the darkness of Zamorakian evil.
13258,This will help with fishing.
13259,This will help with fishing.
13260,This will help with fishing.
13261,Where's Welly?
13262,Born in the death throes of an Abyssal Sire.
13263,Elements of deceased Abyssal Sires have been fused together.
13265,Something sharp from the body of a defeated Abyssal Sire.
13267,Something sharp and poisonous from the body of a defeated Abyssal Sire.
13269,Something sharp and very poisonous from the body of a defeated Abyssal Sire.
13271,Something sharp and extremely poisonous from the body of a defeated Abyssal Sire.
13273,Doesn't seem to have survived the death of its Sire.
13274,The spine from a deceased Abyssal Sire.
13275,A claw from a deceased Abyssal Sire.
13276,An axon from a deceased Abyssal Sire.
13277,It smells abysmal.
13279,A book left for you by the Overseer.
13280,The cape worn by only the most experienced players.
13281,The hood worn by only the most experienced players.
13282,null
13283,It's now easy being green.
13284,Featuring a selection of mud stains from across Gielinor.
13285,Is that someone's missing phalange stuck in the hem?
13286,"If there's something sticky on the underside, don't ask who it was."
13287,They protect your hands from the rough handles of spades.
13288,Your smelly reward for helping evict Anti-Santa from Death's house.
13289,null
13290,null
13291,null
13292,null
13293,null
13294,null
13295,null
13296,null
13297,null
13298,null
13299,null
13300,null
13301,null
13302,This can be used to raid items that were in your victim's bank.
13303,This can be used to raid items that were in your victim's bank.
13304,This can be used to raid items that were in your victim's bank.
13305,This can be used to raid items that were in your victim's bank.
13306,This can be used to raid items that were in your victim's bank.
13307,These can be taken to Deadman Nigel in Lumbridge.
13317,"15 men may jump on you, but only to steal the contents of your bank."
13318,That numb feeling.
13319,"Dark and sinister, just like a deadman."
13320,Smells a little fishy.
13321,Found somewhere between a rock and a hard place.
13322,Looks like it's gotten through a lot of wood.
13323,"Fluffy and cute, keep away from fire!"
13324,"Fluffy and cute, keep away from fire!"
13325,"Fluffy and cute, keep away from fire!"
13326,"Fluffy and cute, keep away from fire!"
13327,Spawns green banners.
13328,Makes me think of whales... I wish I knew why.
13329,The cape worn by only the most experienced players.
13330,The hood worn by only the most experienced players.
13331,The cape worn by only the most experienced players.
13332,The hood worn by only the most experienced players.
13333,The cape worn by only the most experienced players.
13334,The hood worn by only the most experienced players.
13335,The cape worn by only the most experienced players.
13336,The hood worn by only the most experienced players.
13337,The cape worn by only the most experienced players.
13338,The hood worn by only the most experienced players.
13339,An eel that used to live in a toxic swamp containing Zulrah's discarded scales.
13340,The cape worn by the most agile of heroes.
13341,The cape worn by the most agile of heroes.
13342,The cape worn by only the most experienced players.
13343,A black Santa hat produced by Anti-Santa.
13344,An inverted Santa hat worn by Santa's White Knight bodyguards.
13345,I don't even want to think about what could be inside!
13346,I wonder what could be inside?
13347,I need to fill this vial with tears.
13348,A vial containing some tears.
13349,A vial containing some tears.
13350,A vial containing some tears.
13351,A vial filled with tears.
13352,A vial of pure sorrow.
13353,Contains far more water than should fit in such a small can.
13354,This metal is a popular material for military equipment in Great Kourend.
13355,The strange wood of a mature juniper tree.
13356,This needs refining.
13357,Dress like a tier 1 Shayzien soldier.
13358,Dress like a tier 1 Shayzien soldier.
13359,Dress like a tier 1 Shayzien soldier.
13360,Dress like a tier 1 Shayzien soldier.
13361,Dress like a tier 1 Shayzien soldier.
13362,Dress like a tier 2 Shayzien soldier.
13363,Dress like a tier 2 Shayzien soldier.
13364,Dress like a tier 2 Shayzien soldier.
13365,Dress like a tier 2 Shayzien soldier.
13366,Dress like a tier 2 Shayzien soldier.
13367,Dress like a tier 3 Shayzien soldier.
13368,Dress like a tier 3 Shayzien soldier.
13369,Dress like a tier 3 Shayzien soldier.
13370,Dress like a tier 3 Shayzien soldier.
13371,Dress like a tier 3 Shayzien soldier.
13372,Dress like a tier 4 Shayzien soldier.
13373,Dress like a tier 4 Shayzien soldier.
13374,Dress like a tier 4 Shayzien soldier.
13375,Dress like a tier 4 Shayzien soldier.
13376,Dress like a tier 4 Shayzien soldier.
13377,Dress like a tier 5 Shayzien soldier.
13378,Dress like a tier 5 Shayzien soldier.
13379,Dress like a tier 5 Shayzien soldier.
13380,Dress like a tier 5 Shayzien soldier.
13381,Dress like a tier 5 Shayzien soldier.
13382,Army issue all-purpose medical pack.
13383,"An old scrap of cloth, containing remnants of Xeric's forgotten magicks."
13385,The forgotten magicks of Xeric imbue this garment with a little power.
13387,The forgotten magicks of Xeric imbue this garment with a little power.
13389,The forgotten magicks of Xeric imbue this garment with a little power.
13391,Ripped from the maw of a dying lizardman of Kourend.
13392,A dormant relic of the ancient times of Kourend.
13393,An enervated relic of the ancient times of Kourend.
13394,Info about a planned gang meeting. It may be out of date.
13395,Looted from a gangster whose meeting ended violently.
13396,A Shayzien book about how to be a better soldier.
13397,There is flour in this pot.
13398,Suitable for making pies.
13399,There's plenty of cattle around Hosidius. Let's assume that's what this is.
13400,A pie dish from the servery in Hosidius.
13401,An empty pie. Needs meatiness.
13402,A meat pie that needs to be cooked.
13403,Put it on the servery table to feed the troops.
13404,I need to add some tomato next.
13405,This would make good pizza topping.
13406,I need to add some cheese next.
13407,This would make good pizza topping.
13408,This needs cooking.
13409,The soldiers won't want it without pineapple.
13410,It can be cut up into chunks with a knife.
13411,Fresh chunks of pineapple.
13412,Put it on the servery table to feed the troops.
13413,There's plenty of cattle around Hosidius. Let's assume that's what this is.
13414,For making stew for soldiers.
13415,I need to add some meat too.
13416,I need to add some potato too.
13417,I need to cook this.
13418,Put it on the servery table to feed the troops.
13419,Used in the farming industry of Hosidius.
13420,It's amazing how much fertiliser Gricoller can fit in one bucket.
13421,A powder that can be added to compost to make fertiliser.
13423,Plant it in the land strips in Hosidius.
13424,Plant it in the land strips in Hosidius.
13425,Plant it in the land strips in Hosidius.
13426,Full of Vitamin G.
13427,Helps keep you regular.
13428,Smells like a combination of honey and cadavers.
13429,Some freshly caught fish.
13430,There are sandworms buried in the bucket.
13431,Can be used as bait for catching anglerfish.
13432,A pack containing 100 sets of sandworms.
13434,Somebody is going to miss this.
13435,Somebody is going to miss this.
13436,Somebody is going to miss this.
13437,Somebody is going to miss this.
13438,Somebody is going to miss this.
13439,I should try cooking this.
13441,I hope this tastes better than it looks.
13443,Oops!
13445,Magical pressures have warped it into an incredibly dense material.
13446,A dark power infests this dense essence block.
13447,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13448,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13450,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13451,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13453,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13454,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13456,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13457,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13459,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13460,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13462,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13463,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13465,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13466,The creature's soul is still in here. I could reanimate it with Basic Reanimation.
13468,The creature's soul is still in here. I could reanimate it with Adept Reanimation.
13469,The creature's soul is still in here. I could reanimate it with Adept Reanimation.
13471,The druid's soul is still in here. I could reanimate it with Adept Reanimation.
13472,The druid's soul is still in here. I could reanimate it with Adept Reanimation.
13474,The creature's soul is still in here. I could reanimate it with Adept Reanimation.
13475,The creature's soul is still in here. I could reanimate it with Adept Reanimation.
13477,The creature's soul is still in here. I could reanimate it with Adept Reanimation.
13478,The creature's soul is still in here. I could reanimate it with Adept Reanimation.
13480,The creature's soul is still in here. I could reanimate it with Adept Reanimation.
13481,The creature's soul is still in here. I could reanimate it with Adept Reanimation.
13483,The creature's soul is still in here. I could reanimate it with Adept Reanimation.
13484,The creature's soul is still in here. I could reanimate it with Adept Reanimation.
13486,The creature's soul is still in here. I could reanimate it with Adept Reanimation.
13487,The creature's soul is still in here. I could reanimate it with Adept Reanimation.
13489,The creature's soul is still in here. I could reanimate it with Expert Reanimation.
13490,The creature's soul is still in here. I could reanimate it with Expert Reanimation.
13492,The creature's soul is still in here. I could reanimate it with Expert Reanimation.
13493,The creature's soul is still in here. I could reanimate it with Expert Reanimation.
13495,The creature's soul is still in here. I could reanimate it with Expert Reanimation.
13496,The creature's soul is still in here. I could reanimate it with Expert Reanimation.
13498,The creature's soul is still in here. I could reanimate it with Expert Reanimation.
13499,The creature's soul is still in here. I could reanimate it with Expert Reanimation.
13501,The creature's soul is still in here. I could reanimate it with Expert Reanimation.
13502,The creature's soul is still in here. I could reanimate it with Expert Reanimation.
13504,The creature's soul is still in here. I could reanimate it with Master Reanimation.
13505,The creature's soul is still in here. I could reanimate it with Master Reanimation.
13507,The creature's soul is still in here. I could reanimate it with Master Reanimation.
13508,The creature's soul is still in here. I could reanimate it with Master Reanimation.
13510,The creature's soul is still in here. I could reanimate it with Master Reanimation.
13511,The creature's soul is still in here. I could reanimate it with Master Reanimation.
13513,Secrets you may benefit from learning.
13514,Dark secrets from ancient times.
13515,Dark secrets from ancient times.
13516,Dark secrets from ancient times.
13517,Dark secrets from ancient times.
13518,Dark secrets from ancient times.
13519,Dark secrets from ancient times.
13520,Dark secrets from ancient times.
13521,Dark secrets from ancient times.
13522,Dark secrets from ancient times.
13523,Dark secrets from ancient times.
13524,"Census of King Rada III, by Matthias Vorseth."
13525,"Diary of Steklan Ricktor, volume 7."
13526,"An extract from Eathram & Rada, by Anonymous."
13527,"Killing of a King, by Griselle."
13528,A letter from Lord Hosidius to the Council of Elders.
13529,"The Parable of the Wintertodt, by Anonymous."
13530,The Royal Accord of Twill.
13531,"Speech of King Byrne I, on the occasion of his coronation."
13532,"The Ideology of Darkness, by Philophaire."
13533,"The Journey of Rada, by Griselle."
13534,"The Theory of Transvergence, by Amon Ducot."
13535,The Tragedy of Tristessa.
13536,"The Treachery of Royalty, by Professor Answith."
13537,"Transportation Incantations, by Amon Ducot."
13538,Supplies for the Shayzien soldiers.
13539,Supplies for the Shayzien soldiers.
13540,Supplies for the Shayzien soldiers.
13541,Supplies for the Shayzien soldiers.
13542,Supplies for the Shayzien soldiers.
13543,Supplies for the Shayzien soldiers.
13544,Supplies for the Shayzien soldiers.
13545,Supplies for the Shayzien soldiers.
13546,Supplies for the Shayzien soldiers.
13547,Supplies for the Shayzien soldiers.
13548,Supplies for the Shayzien soldiers.
13549,Supplies for the Shayzien soldiers.
13550,Supplies for the Shayzien soldiers.
13551,Supplies for the Shayzien soldiers.
13552,Supplies for the Shayzien soldiers.
13553,Supplies for the Shayzien soldiers.
13554,Supplies for the Shayzien soldiers.
13555,Supplies for the Shayzien soldiers.
13556,Supplies for the Shayzien soldiers.
13557,Supplies for the Shayzien soldiers.
13558,Supplies for the Shayzien soldiers.
13559,Supplies for the Shayzien soldiers.
13560,Supplies for the Shayzien soldiers.
13561,Supplies for the Shayzien soldiers.
13562,Supplies for the Shayzien soldiers.
13563,Shayzien supplies could be packed in here.
13564,Shayzien supplies could be packed in here.
13565,Supplies for the Shayzien soldiers.
13566,Supplies for the Shayzien soldiers.
13567,Supplies for the Shayzien soldiers.
13568,Supplies for the Shayzien soldiers.
13569,Supplies for the Shayzien soldiers.
13570,Rich charcoal made from juniper wood.
13571,"Minerals from an unstable area, very rich in sulphur."
13572,A pot of dynamite for blast mining. Needs a fuse.
13573,"A pot of dynamite for blast mining, with a fuse ready to light."
13575,It needs washing before it disintegrates.
13576,"Spikey, close combat weapon."
13579,A sign of your grace and loyalty.
13580,A sign of your grace and loyalty.
13581,A sign of your grace and loyalty.
13582,A sign of your grace and loyalty.
13583,A sign of your grace and loyalty.
13584,A sign of your grace and loyalty.
13585,You have graceful legs. How nice.
13586,You have graceful legs. How nice.
13587,A sign of your grace and loyalty.
13588,A sign of your grace and loyalty.
13589,For your graceful feet.
13590,For your graceful feet.
13591,A sign of your grace and loyalty.
13592,A sign of your grace and loyalty.
13593,A sign of your grace and loyalty.
13594,A sign of your grace and loyalty.
13595,A sign of your grace and loyalty.
13596,A sign of your grace and loyalty.
13597,You have graceful legs. How nice.
13598,You have graceful legs. How nice.
13599,A sign of your grace and loyalty.
13600,A sign of your grace and loyalty.
13601,For your graceful feet.
13602,For your graceful feet.
13603,A sign of your grace and loyalty.
13604,A sign of your grace and loyalty.
13605,A sign of your grace and loyalty.
13606,A sign of your grace and loyalty.
13607,A sign of your grace and loyalty.
13608,A sign of your grace and loyalty.
13609,You have graceful legs. How nice.
13610,You have graceful legs. How nice.
13611,A sign of your grace and loyalty.
13612,A sign of your grace and loyalty.
13613,For your graceful feet.
13614,For your graceful feet.
13615,A sign of your grace and loyalty.
13616,A sign of your grace and loyalty.
13617,A sign of your grace and loyalty.
13618,A sign of your grace and loyalty.
13619,A sign of your grace and loyalty.
13620,A sign of your grace and loyalty.
13621,You have graceful legs. How nice.
13622,You have graceful legs. How nice.
13623,A sign of your grace and loyalty.
13624,A sign of your grace and loyalty.
13625,For your graceful feet.
13626,For your graceful feet.
13627,A sign of your grace and loyalty.
13628,A sign of your grace and loyalty.
13629,A sign of your grace and loyalty.
13630,A sign of your grace and loyalty.
13631,A sign of your grace and loyalty.
13632,A sign of your grace and loyalty.
13633,You have graceful legs. How nice.
13634,You have graceful legs. How nice.
13635,A sign of your grace and loyalty.
13636,A sign of your grace and loyalty.
13637,For your graceful feet.
13638,For your graceful feet.
13639,A handy box for carrying some seeds.
13640,This will help with farming.
13641,This will help with farming.
13642,This will help with farming.
13643,This will help with farming.
13644,This will help with farming.
13645,This will help with farming.
13646,This will help with farming.
13647,This will help with farming.
13648,This bottle seems to have some old paper inside.
13649,This bottle seems to have some old paper inside.
13650,This bottle seems to have some old paper inside.
13651,This bottle seems to have some old paper inside.
13652,A set of fighting claws.
13653,It's a bird's nest with some seeds in it.
13654,A box of nests containing seeds.
13655,"Stylish, by gnome child standards."
13656,A present from Sir Tiffy to his grandson.
13657,A grape seed for growing in a vinery.
13658,A card which has magical properties.
13660,The legends of RuneScape.
13661,null
13662,null
13663,Carrot stain resistant.
13664,These look furry.
13665,Floofy.
13666,Head to the safe areas before bad stuff happens!
13667,A sign of your grace and unity.
13668,A sign of your grace and unity.
13669,A sign of your grace and unity.
13670,A sign of your grace and unity.
13671,A sign of your grace and unity.
13672,A sign of your grace and unity.
13673,You have graceful legs. How nice.
13674,You have graceful legs. How nice.
13675,A sign of your grace and unity.
13676,A sign of your grace and unity.
13677,For your graceful feet.
13678,For your graceful feet.
13679,The cape worn by master cabbage pickers.
13680,This small stone has been imbued with cruciferous energy.
13681,The holy book of Cabbages.
15297,null
15303,null
15304,null
15309,null
15344,null
15345,null
15346,null
